,0
1355017,2141
1355261,2142
1318159,2143
1317793,2144
1317564,2145
1317390,2146
1312478,2147
1317272,2148
1356162,2149
1316775,2150
1316045,2151
1313917,2152
1316401,2153
1323478,2154
1352337,2155
1329155,2156
1352615,2157
1328701,2158
1328382,2159
1353064,2160
1353034,2161
1325421,2162
1353205,2163
1326335,2164
1326111,2165
1325815,2166
1325778,2167
1325303,2168
1324630,2169
1316263,2170
1303874,2171
1310183,2172
1310104,2173
1309756,2174
1309585,2175
1309431,2176
1309389,2177
1308948,2178
1308803,2179
1357741,2180
1307481,2181
1307322,2182
1307228,2183
1306421,2184
1306328,2185
1306190,2186
1303664,2187
1301371,2188
1305402,2189
1302044,2190
1316065,2191
1316058,2192
1316046,2193
1314881,2194
1356822,2195
1356821,2196
1356879,2197
1312590,2198
1313873,2199
1313698,2200
1311065,2201
1313649,2202
1353671,2203
1312981,2204
1312953,2205
1312415,2206
1357123,2207
1289550,2208
1357838,2209
1311084,2210
1357866,2211
1473017,2212
1408523,2213
1572946,2214
1527212,2215
1501981,2216
1484478,2217
1307100,2218
1527578,2219
1287578,2220
1484616,2221
1298715,2222
1311708,2223
1525506,2224
1526115,2225
1312097,2226
1286677,2227
1524165,2228
1296401,2229
1579090,2230
1579079,2231
1578959,2232
1525126,2233
1578493,2234
1286741,2235
1578314,2236
1577527,2237
1286844,2238
1483602,2239
1527901,2240
1286500,2241
1485818,2242
1570774,2243
1288358,2244
1530579,2245
1499968,2246
1499950,2247
1288418,2248
1307401,2249
1499737,2250
1485520,2251
1572343,2252
1528228,2253
1572617,2254
1572571,2255
1572369,2256
1311667,2257
1528616,2258
1527410,2259
1298313,2260
1500939,2261
1311534,2262
1286711,2263
1579377,2264
1524317,2265
1478657,2266
1480536,2267
1306071,2268
1519125,2269
1504942,2270
1285383,2271
1312790,2272
1312777,2273
1300748,2274
1480144,2275
1520459,2276
1312720,2277
1300683,2278
1305960,2279
1305592,2280
1302601,2281
1301741,2282
1589908,2283
1589730,2284
1313061,2285
1479346,2286
1589697,2287
1517499,2288
1517663,2289
1588569,2290
1504292,2291
1285179,2292
1522927,2293
1522966,2294
1286317,2295
1312543,2296
1299696,2297
1523593,2298
1523164,2299
1312456,2300
1579769,2301
1523416,2302
1502960,2303
1524113,2304
1286533,2305
1522840,2306
1520853,2307
1521562,2308
1481073,2309
1285893,2310
1481238,2311
1521887,2312
1581173,2313
1288574,2314
1569872,2315
1294936,2316
1490579,2317
1490580,2318
1556360,2319
1490795,2320
1555495,2321
1294668,2322
1494580,2323
1294948,2324
1489573,2325
1559465,2326
1541360,2327
1541704,2328
1559071,2329
1295227,2330
1295036,2331
1541990,2332
1294618,2333
1495496,2334
1558246,2335
1542548,2336
1553614,2337
1553335,2338
1493334,2339
1309249,2340
1293170,2341
1550453,2342
1293338,2343
1492877,2344
1549885,2345
1292920,2346
1308981,2347
1494048,2348
1308922,2349
1547108,2350
1491858,2351
1493639,2352
1293751,2353
1292980,2354
1551915,2355
1547968,2356
1551566,2357
1492433,2358
1541235,2359
1541089,2360
1540947,2361
1532616,2362
1297103,2363
1533330,2364
1564877,2365
1296787,2366
1289544,2367
1487153,2368
1533956,2369
1307874,2370
1532259,2371
1297373,2372
1311303,2373
1297621,2374
1288838,2375
1307854,2376
1288842,2377
1568737,2378
1568282,2379
1532220,2380
1288870,2381
1311104,2382
1296848,2383
1487069,2384
1563814,2385
1539557,2386
1308287,2387
1290479,2388
1295808,2389
1488444,2390
1561233,2391
1539314,2392
1488854,2393
1310371,2394
1290561,2395
1560620,2396
1539882,2397
1295894,2398
1290416,2399
1289743,2400
1536516,2401
1308067,2402
1487741,2403
1290080,2404
1308137,2405
1537077,2406
1537544,2407
1595513,2408
1476337,2409
1513178,2410
1281982,2411
1508424,2412
1282285,2413
1515568,2414
1601134,2415
1515328,2416
1596181,2417
1514113,2418
1594171,2419
1506530,2420
1284069,2421
1598727,2422
1304116,2423
1592613,2424
1305479,2425
1513136,2426
1509793,2427
1512038,2428
1515717,2429
1515660,2430
1303123,2431
1595918,2432
1511990,2433
1606517,2434
1510308,2435
1303037,2436
1511529,2437
1301857,2438
1509088,2439
1510868,2440
1505943,2441
1302861,2442
1599153,2443
1509911,2444
1600682,2445
1599128,2446
1475512,2447
1604478,2448
1513285,2449
1508271,2450
1509324,2451
1607393,2452
1281890,2453
1283817,2454
1572187,2455
1317619,2456
1505322,2457
1294534,2458
1420298,2459
1387909,2460
1579304,2461
1566273,2462
1368784,2463
1482812,2464
1488597,2465
1414684,2466
1360748,2467
1385449,2468
1499188,2469
1322567,2470
1282834,2471
1378605,2472
1316540,2473
1431971,2474
1376877,2475
1348429,2476
1331936,2477
1397718,2478
1354691,2479
1281776,2480
1445404,2481
1332236,2482
1582880,2483
1502836,2484
1380946,2485
1372086,2486
1522905,2487
1529129,2488
1312864,2489
1452112,2490
1543244,2491
1533833,2492
1570153,2493
1492207,2494
1286000,2495
1371088,2496
1366768,2497
1385708,2498
1568508,2499
1370361,2500
1356611,2501
1380596,2502
1395914,2503
1319639,2504
1563655,2505
1364105,2506
1364748,2507
1409705,2508
1312575,2509
1575590,2510
1309679,2511
1475140,2512
1310253,2513
1396896,2514
1362080,2515
1419130,2516
1600547,2517
1414191,2518
1328661,2519
1585253,2520
1371527,2521
1402706,2522
1322569,2523
1510172,2524
1332493,2525
1324367,2526
1510797,2527
1330023,2528
1556382,2529
1564447,2530
1400952,2531
1474868,2532
1374779,2533
1316148,2534
1537460,2535
1480461,2536
1595509,2537
1538501,2538
1302284,2539
1303065,2540
1302855,2541
1303124,2542
1302649,2543
1302857,2544
1302582,2545
1302768,2546
1360541,2547
1295903,2548
1539493,2549
1300279,2550
1300153,2551
1360616,2552
1360639,2553
1360677,2554
1300002,2555
1299131,2556
1299757,2557
1299917,2558
1302397,2559
1359959,2560
1298295,2561
1511024,2562
1295703,2563
1299721,2564
1511015,2565
1539663,2566
1362904,2567
1363135,2568
1299656,2569
1300288,2570
1303222,2571
1300340,2572
1300319,2573
1359983,2574
1295855,2575
1301965,2576
1538820,2577
1301253,2578
1301173,2579
1538801,2580
1538907,2581
1300825,2582
1300579,2583
1300503,2584
1300438,2585
1300234,2586
1303246,2587
1359699,2588
1311969,2589
1511701,2590
1311533,2591
1311625,2592
1357640,2593
1357795,2594
1310235,2595
1312196,2596
1342255,2597
1511725,2598
1357813,2599
1302882,2600
1362232,2601
1310130,2602
1534823,2603
1358267,2604
1534770,2605
1310449,2606
1361873,2607
1532306,2608
1310569,2609
1534488,2610
1311073,2611
1357905,2612
1303483,2613
1313654,2614
1313693,2615
1313821,2616
1532618,2617
1532514,2618
1533848,2619
1301021,2620
1342337,2621
1356330,2622
1313927,2623
1311799,2624
1532216,2625
1532975,2626
1312315,2627
1357530,2628
1533753,2629
1361921,2630
1312425,2631
1312589,2632
1530363,2633
1312811,2634
1312903,2635
1308819,2636
1532806,2637
1310114,2638
1536886,2639
1536963,2640
1536973,2641
1305999,2642
1306105,2643
1296142,2644
1536810,2645
1536632,2646
1362667,2647
1306558,2648
1306580,2649
1362523,2650
1359118,2651
1359347,2652
1537462,2653
1537508,2654
1303202,2655
1295923,2656
1302986,2657
1362786,2658
1538081,2659
1538006,2660
1305355,2661
1537564,2662
1305475,2663
1303340,2664
1305551,2665
1537491,2666
1440311,2667
1359050,2668
1535611,2669
1358726,2670
1308491,2671
1308768,2672
1535199,2673
1309129,2674
1309388,2675
1362277,2676
1296678,2677
1309864,2678
1307779,2679
1308186,2680
1307096,2681
1294758,2682
1536031,2683
1306165,2684
1293252,2685
1307533,2686
1511469,2687
1358875,2688
1535963,2689
1307654,2690
1307951,2691
1361412,2692
1539706,2693
1352290,2694
1361084,2695
1285052,2696
1547030,2697
1294096,2698
1365174,2699
1365179,2700
1283837,2701
1283337,2702
1284552,2703
1364821,2704
1284627,2705
1364971,2706
1509864,2707
1284944,2708
1546738,2709
1365208,2710
1547302,2711
1547298,2712
1365100,2713
1365446,2714
1365455,2715
1365060,2716
1341012,2717
1365130,2718
1364876,2719
1372805,2720
1282437,2721
1286886,2722
1287448,2723
1334277,2724
1287683,2725
1287756,2726
1288055,2727
1288160,2728
1363961,2729
1294528,2730
1286551,2731
1364643,2732
1546346,2733
1285747,2734
1364707,2735
1509900,2736
1364685,2737
1286504,2738
1286163,2739
1286325,2740
1286336,2741
1365073,2742
1549594,2743
1597838,2744
1598732,2745
1598815,2746
1293678,2747
1599050,2748
1599093,2749
1596862,2750
1595864,2751
1367370,2752
1595621,2753
1340310,2754
1595803,2755
1303621,2756
1596556,2757
1366609,2758
1596213,2759
1367125,2760
1509175,2761
1293471,2762
1365825,2763
1365704,2764
1365849,2765
1509795,2766
1607192,2767
1281844,2768
1281673,2769
1365706,2770
1547645,2771
1365162,2772
1604840,2773
1605050,2774
1366095,2775
1365574,2776
1548900,2777
1340600,2778
1601659,2779
1366102,2780
1509643,2781
1366084,2782
1603022,2783
1548513,2784
1365468,2785
1548424,2786
1604051,2787
1366136,2788
1288617,2789
1362130,2790
1295419,2791
1362090,2792
1363674,2793
1303280,2794
1510626,2795
1363323,2796
1295332,2797
1341645,2798
1282527,2799
1295946,2800
1296036,2801
1296377,2802
1295286,2803
1295010,2804
1303422,2805
1294426,2806
1294221,2807
1362358,2808
1364023,2809
1364004,2810
1510160,2811
1294567,2812
1294815,2813
1362266,2814
1294959,2815
1341523,2816
1296494,2817
1296659,2818
1294135,2819
1363277,2820
1298163,2821
1295798,2822
1298472,2823
1360485,2824
1361236,2825
1510792,2826
1298744,2827
1298890,2828
1540603,2829
1298020,2830
1297349,2831
1296815,2832
1297069,2833
1361410,2834
1297937,2835
1541067,2836
1540931,2837
1297827,2838
1362444,2839
1542276,2840
1291745,2841
1290427,2842
1510123,2843
1364432,2844
1291279,2845
1291586,2846
1291640,2847
1291651,2848
1291658,2849
1363049,2850
1543406,2851
1291687,2852
1291740,2853
1290199,2854
1339015,2855
1289291,2856
1544437,2857
1341278,2858
1363769,2859
1341270,2860
1289339,2861
1294607,2862
1363676,2863
1289580,2864
1289766,2865
1362668,2866
1292420,2867
1294925,2868
1542779,2869
1362623,2870
1294898,2871
1293364,2872
1295013,2873
1510227,2874
1362476,2875
1542428,2876
1302433,2877
1292948,2878
1292886,2879
1292409,2880
1444735,2881
1363813,2882
1292262,2883
1292249,2884
1292567,2885
1294935,2886
1292604,2887
1543014,2888
1292714,2889
1292746,2890
1295755,2891
1531395,2892
1314327,2893
1354710,2894
1337433,2895
1300063,2896
1299951,2897
1337731,2898
1349724,2899
1348734,2900
1300203,2901
1349573,2902
1515003,2903
1349521,2904
1353927,2905
1344536,2906
1523027,2907
1299882,2908
1335992,2909
1336012,2910
1514353,2911
1336093,2912
1336215,2913
1336282,2914
1522543,2915
1336728,2916
1299980,2917
1299169,2918
1344626,2919
1300430,2920
1340749,2921
1349028,2922
1520770,2923
1300593,2924
1341120,2925
1354040,2926
1341694,2927
1515264,2928
1341819,2929
1340431,2930
1521608,2931
1520623,2932
1338739,2933
1354191,2934
1338978,2935
1338973,2936
1338991,2937
1520854,2938
1339019,2939
1340300,2940
1340370,2941
1340461,2942
1340394,2943
1335471,2944
1349271,2945
1356400,2946
1332646,2947
1295664,2948
1332724,2949
1332816,2950
1332947,2951
1332670,2952
1332977,2953
1351062,2954
1332956,2955
1356108,2956
1351222,2957
1332186,2958
1356023,2959
1524846,2960
1351533,2961
1330506,2962
1525218,2963
1525214,2964
1513558,2965
1299244,2966
1331885,2967
1331984,2968
1356486,2969
1351356,2970
1514011,2971
1520233,2972
1334320,2973
1299557,2974
1334723,2975
1334748,2976
1514476,2977
1350540,2978
1355571,2979
1334899,2980
1334959,2981
1335008,2982
1523429,2983
1348328,2984
1335118,2985
1350416,2986
1334338,2987
1334147,2988
1350976,2989
1299602,2990
1523680,2991
1350809,2992
1350148,2993
1333951,2994
1333981,2995
1341954,2996
1356909,2997
1348404,2998
1517646,2999
1346370,3000
1348913,3001
1353094,3002
1346210,3003
1346236,3004
1346218,3005
1349387,3006
1349374,3007
1348807,3008
1348196,3009
1348344,3010
1518228,3011
1347564,3012
1347461,3013
1346699,3014
1347878,3015
1347941,3016
1347988,3017
1347911,3018
1353168,3019
1344522,3020
1517775,3021
1346615,3022
1349601,3023
1301498,3024
1516277,3025
1345487,3026
1351675,3027
1516057,3028
1352073,3029
1352517,3030
1352166,3031
1352268,3032
1352294,3033
1352487,3034
1352684,3035
1351140,3036
1352269,3037
1517129,3038
1350066,3039
1515792,3040
1353051,3041
1350525,3042
1351126,3043
1351132,3044
1351209,3045
1350975,3046
1516337,3047
1347341,3048
1347308,3049
1347262,3050
1343904,3051
1343946,3052
1344007,3053
1344095,3054
1344164,3055
1353822,3056
1344159,3057
1520079,3058
1496965,3059
1344509,3060
1347910,3061
1344582,3062
1519786,3063
1515514,3064
1353819,3065
1300134,3066
1300648,3067
1342205,3068
1342497,3069
1342554,3070
1520434,3071
1342867,3072
1347898,3073
1342705,3074
1343438,3075
1343521,3076
1343717,3077
1520410,3078
1348303,3079
1347858,3080
1346568,3081
1346166,3082
1346163,3083
1346315,3084
1346326,3085
1346378,3086
1346374,3087
1346875,3088
1518855,3089
1518778,3090
1346882,3091
1346891,3092
1353337,3093
1518671,3094
1353631,3095
1519688,3096
1345533,3097
1519607,3098
1347687,3099
1345094,3100
1345314,3101
1301045,3102
1345512,3103
1519104,3104
1345764,3105
1345780,3106
1515448,3107
1347405,3108
1519064,3109
1331490,3110
1343891,3111
1356882,3112
1354483,3113
1530232,3114
1530218,3115
1320383,3116
1320415,3117
1530053,3118
1320812,3119
1356984,3120
1320894,3121
1321035,3122
1298018,3123
1321094,3124
1320425,3125
1320339,3126
1319945,3127
1319144,3128
1297880,3129
1360327,3130
1319523,3131
1360274,3132
1360197,3133
1512203,3134
1512310,3135
1359920,3136
1359914,3137
1359742,3138
1319799,3139
1319884,3140
1319890,3141
1321330,3142
1321344,3143
1322576,3144
1322817,3145
1359350,3146
1318529,3147
1323011,3148
1359257,3149
1323252,3150
1323318,3151
1289531,3152
1359271,3153
1322600,3154
1354384,3155
1512486,3156
1359513,3157
1354745,3158
1320518,3159
1529185,3160
1359451,3161
1321987,3162
1322014,3163
1321206,3164
1529439,3165
1359423,3166
1320314,3167
1354256,3168
1327442,3169
1319116,3170
1319084,3171
1315753,3172
1334577,3173
1361228,3174
1361222,3175
1531442,3176
1342312,3177
1531483,3178
1316446,3179
1531599,3180
1316529,3181
1316528,3182
1356320,3183
1315924,3184
1356701,3185
1531421,3186
1314405,3187
1314535,3188
1361689,3189
1314640,3190
1356862,3191
1314854,3192
1361653,3193
1356786,3194
1532037,3195
1316669,3196
1342548,3197
1360437,3198
1297775,3199
1355754,3200
1318749,3201
1318774,3202
1318976,3203
1355352,3204
1530911,3205
1512072,3206
1316713,3207
1361179,3208
1316858,3209
1316976,3210
1360838,3211
1317331,3212
1317347,3213
1531407,3214
1317508,3215
1302973,3216
1356049,3217
1297635,3218
1317625,3219
1354154,3220
1528965,3221
1328931,3222
1526883,3223
1329002,3224
1329009,3225
1357459,3226
1298984,3227
1526841,3228
1329208,3229
1357379,3230
1329323,3231
1329320,3232
1352315,3233
1329428,3234
1526337,3235
1328863,3236
1357875,3237
1328218,3238
1328260,3239
1298855,3240
1328331,3241
1328347,3242
1328367,3243
1352749,3244
1352692,3245
1298927,3246
1329631,3247
1328204,3248
1330544,3249
1525557,3250
1351810,3251
1357205,3252
1330896,3253
1351029,3254
1330946,3255
1330469,3256
1525448,3257
1525427,3258
1331312,3259
1351985,3260
1329747,3261
1329829,3262
1329913,3263
1329819,3264
1343528,3265
1352103,3266
1357277,3267
1330056,3268
1330121,3269
1343745,3270
1330255,3271
1354142,3272
1358999,3273
1324331,3274
1298338,3275
1324645,3276
1528560,3277
1358691,3278
1324205,3279
1324858,3280
1324805,3281
1358554,3282
1528312,3283
1324333,3284
1519299,3285
1343184,3286
1323717,3287
1354058,3288
1528702,3289
1323791,3290
1324085,3291
1354023,3292
1354000,3293
1343220,3294
1359106,3295
1298485,3296
1352897,3297
1352127,3298
1298690,3299
1298701,3300
1513035,3301
1353114,3302
1353065,3303
1326947,3304
1302604,3305
1527453,3306
1327578,3307
1327712,3308
1327916,3309
1352925,3310
1358018,3311
1358364,3312
1325244,3313
1326689,3314
1353576,3315
1325233,3316
1298594,3317
1325736,3318
1512891,3319
1325869,3320
1325908,3321
1358445,3322
1326093,3323
1527890,3324
1527829,3325
1326252,3326
1326191,3327
1549527,3328
1591390,3329
1477989,3330
1476912,3331
1581698,3332
1581634,3333
1477733,3334
1477792,3335
1581082,3336
1476529,3337
1393588,3338
1581020,3339
1286119,3340
1478756,3341
1478751,3342
1392386,3343
1393381,3344
1478994,3345
1476520,3346
1472416,3347
1473384,3348
1473983,3349
1474148,3350
1392563,3351
1474786,3352
1582152,3353
1475473,3354
1582007,3355
1475963,3356
1479358,3357
1481863,3358
1481926,3359
1481978,3360
1481915,3361
1392235,3362
1286396,3363
1481318,3364
1579847,3365
1483453,3366
1286469,3367
1483758,3368
1481711,3369
1481766,3370
1479360,3371
1479865,3372
1480117,3373
1480278,3374
1392778,3375
1480681,3376
1480892,3377
1481132,3378
1481173,3379
1481184,3380
1472892,3381
1464528,3382
1463599,3383
1463536,3384
1396903,3385
1396835,3386
1464242,3387
1464408,3388
1464800,3389
1466769,3390
1465493,3391
1285170,3392
1396514,3393
1585292,3394
1462734,3395
1462729,3396
1397058,3397
1586249,3398
1460089,3399
1460139,3400
1460269,3401
1460367,3402
1460513,3403
1397400,3404
1460460,3405
1397266,3406
1461756,3407
1461874,3408
1462296,3409
1462384,3410
1466840,3411
1582743,3412
1471137,3413
1469564,3414
1469600,3415
1469613,3416
1581738,3417
1469766,3418
1583250,3419
1583176,3420
1567828,3421
1471157,3422
1396334,3423
1394125,3424
1471274,3425
1285714,3426
1471629,3427
1582903,3428
1285657,3429
1468743,3430
1285551,3431
1467196,3432
1467471,3433
1467876,3434
1467890,3435
1467871,3436
1395997,3437
1395993,3438
1584053,3439
1468522,3440
1468441,3441
1395822,3442
1483797,3443
1391777,3444
1391825,3445
1496410,3446
1497276,3447
1574957,3448
1498755,3449
1574595,3450
1287485,3451
1497907,3452
1386897,3453
1498366,3454
1386752,3455
1498404,3456
1498605,3457
1388260,3458
1495315,3459
1493723,3460
1493513,3461
1493967,3462
1493177,3463
1494286,3464
1494340,3465
1493486,3466
1494437,3467
1575899,3468
1494961,3469
1388845,3470
1287249,3471
1495454,3472
1575432,3473
1576201,3474
1502408,3475
1501543,3476
1501828,3477
1386163,3478
1502024,3479
1386589,3480
1502257,3481
1502352,3482
1502015,3483
1386710,3484
1503059,3485
1503176,3486
1387128,3487
1501020,3488
1287647,3489
1387814,3490
1499012,3491
1574264,3492
1499552,3493
1499671,3494
1499715,3495
1499565,3496
1573054,3497
1500912,3498
1387203,3499
1287171,3500
1493518,3501
1483893,3502
1579030,3503
1486315,3504
1486371,3505
1486435,3506
1486535,3507
1486689,3508
1486976,3509
1578963,3510
1487512,3511
1487543,3512
1487586,3513
1486939,3514
1485986,3515
1483903,3516
1481068,3517
1484367,3518
1391156,3519
1484482,3520
1484530,3521
1485101,3522
1485242,3523
1485600,3524
1485947,3525
1390834,3526
1493404,3527
1492356,3528
1491409,3529
1491481,3530
1491760,3531
1491979,3532
1492058,3533
1492231,3534
1389397,3535
1576439,3536
1487986,3537
1492586,3538
1576419,3539
1493144,3540
1493262,3541
1490800,3542
1390593,3543
1488865,3544
1286791,3545
1489279,3546
